20130101222232,http://www.bbc.com/news/world-us-canada-20883751,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20855937,yes
20130101222232,http://www.bbc.com/news/world-us-canada-16841111,yes
20130101222232,http://www.bbc.com/news/world-us-canada-17142538,yes
20130101222232,http://www.bbc.com/news/world-us-canada-16761057,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20856210,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20873629,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20879974,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20878672,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20865887,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20848766,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20851532,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20873318,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20856129,yes
20130101222232,http://www.bbc.com/news/world-us-canada-14062160,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20880293,yes
20130101222232,http://www.bbc.com/news/world-us-canada-17139243,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20883756,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20842917,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20855935,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20874451,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20883096,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20880795,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20883750,yes
20130101222232,http://www.bbc.com/news/world-us-canada-15949569,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20873417,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20848729,yes
20130101222232,http://www.bbc.com/news/world-us-canada-20879173,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20896174,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20880755,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20886430,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20897181,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20895902,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20886182,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20894596,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20896341,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20897182,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20893566,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20887560,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20902413,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20891854,yes
20130103185435,http://www.bbc.com/news/world-us-canada-20893394,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20937504,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20912334,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20940097,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20923201,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20918525,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20941355,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20941350,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20937058,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20917653,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20934638,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20893400,yes
20130108140045,http://www.bbc.com/news/world-us-canada-20941264,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20975608,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20879175,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20990366,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20304169,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20954810,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20983118,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20995491,yes
20130112071237,http://www.bbc.com/news/world-us-canada-19252080,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20993047,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20977953,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20990371,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20967687,yes
20130112071237,http://www.bbc.com/news/world-us-canada-20966039,yes
