0,https://www.bbc.com/news/world-us-canada-52802547,yes
0,https://www.bbc.com/news/world-us-canada-57504232,yes
0,https://www.bbc.com/news/world-us-canada-56936198,yes
0,https://www.bbc.com/news/world-us-canada-50636733,yes
0,https://www.bbc.com/news/world-us-canada-49244768,yes
0,https://www.bbc.com/news/world-us-canada-47014524,yes
0,https://www.bbc.com/news/world-us-canada-49186655,yes
0,https://www.bbc.com/news/world-us-canada-50384658,yes
0,https://www.bbc.com/news/world-us-canada-55038786,yes
0,https://www.bbc.com/news/world-us-canada-47860037,yes
0,https://www.bbc.com/news/world-us-canada-53470949,yes
0,https://www.bbc.com/news/world-us-canada-47048042,yes
0,http://www.bbc.com/news/election-us-2016-37932231,yes
0,https://www.bbc.com/news/world-us-canada-56202805,yes
0,https://www.bbc.com/news/world-us-canada-54187961,yes
0,https://www.bbc.com/news/world-us-canada-46272666,yes
0,https://www.bbc.com/news/world-us-canada-51638871,yes
0,https://www.bbc.com/news/world-us-canada-52465665,yes
0,https://www.bbc.com/news/world-us-canada-48630031,yes
0,https://www.bbc.com/news/world-us-canada-56707979,yes
0,https://www.bbc.com/news/world-us-canada-52793339,yes
0,https://www.bbc.com/news/world-us-canada-51215855,yes
0,https://www.bbc.com/news/world-us-canada-55582886,yes
0,https://www.bbc.com/news/world-us-canada-45407558,yes
0,https://www.bbc.com/news/world-us-canada-51165024,yes
0,https://www.bbc.com/news/world-us-canada-47119938,yes
0,https://www.bbc.com/news/world-us-canada-58208076,yes
0,https://www.bbc.com/news/world-us-canada-53957085,yes
0,https://www.bbc.com/news/world-us-canada-48925932,yes
0,https://www.bbc.com/news/world-us-canada-46490804,yes
0,https://www.bbc.com/news/world-us-canada-51731322,yes
0,https://www.bbc.com/news/world-us-canada-44804597,yes
0,https://www.bbc.com/news/world-us-canada-57946842,yes
0,https://www.bbc.com/news/world-us-canada-45211939,yes
0,https://www.bbc.com/news/world-us-canada-59498166,yes
0,https://www.bbc.com/news/world-us-canada-45714210,yes
0,https://www.bbc.com/news/world-us-canada-56608178,yes
0,https://www.bbc.com/news/world-us-canada-48263249,yes
0,https://www.bbc.com/news/world-us-canada-56009062,yes
0,https://www.bbc.com/news/world-us-canada-49656611,yes
0,https://www.bbc.com/news/world-us-canada-45037850,no
0,https://www.bbc.com/news/world-us-canada-47492224,no
0,https://www.bbc.com/news/world-us-canada-16761057,no
0,https://www.bbc.com/news/world-us-canada-46062154,no
0,https://www.bbc.com/news/world-us-canada-54665665,no
0,https://www.bbc.com/news/world-us-canada-53112081,no
0,https://www.bbc.com/news/world-us-canada-52003946,no
0,https://www.bbc.com/news/world-us-canada-45693211,no
0,https://www.bbc.com/news/world-us-canada-45766820,no
