id,scrape_time,clean_time,status
20130101222232,8.43161678314209,0.0227162837982177,yes
20130103185435,2.7610647678375244,0.0189261436462402,yes
20130108140045,7.079113245010376,0.0167834758758544,yes
20130112071237,3.611038446426392,0.0191197395324707,yes
20130117191337,3.5779407024383545,0.0181307792663574,yes
20130118021518,3.9821255207061768,0.0242183208465576,yes
20130121200929,4.830811738967896,0.0160014629364013,yes
20130122062458,13.343173503875732,0.0186429023742675,yes
20130124062315,4.022881746292114,0.0170025825500488,yes
20130125192830,3.269683122634888,0.0254995822906494,yes
20130129194859,6.568892002105713,0.025256872177124,yes
20130213160334,5.217545747756958,0.0223772525787353,yes
20130214030743,3.404594898223877,0.0179035663604736,yes
20130223013207,4.560237646102905,0.0187675952911376,yes
20130224123140,4.6985924243927,0.0205118656158447,yes
20130225015750,3.760394811630249,0.0299024581909179,yes
20130226191432,3.4594109058380127,0.0252301692962646,yes
20130228170213,3.515332698822021,0.0235099792480468,yes
20130303170003,4.346257925033569,0.0255677700042724,yes
20130309203143,7.887789964675903,0.0182600021362304,yes
20130312170436,4.351725101470947,0.0224173069000244,yes
20130315022912,3.891860246658325,0.0213112831115722,yes
20130317070751,4.881649494171143,0.0173597335815429,yes
20130321164330,2.9613099098205566,0.0248775482177734,yes
20130326013541,4.338960409164429,0.0249226093292236,yes
20130326103929,4.954672336578369,0.0246286392211914,yes
20130328165118,3.205388307571411,0.0333859920501709,yes
20130331132432,4.376635074615479,0.0172986984252929,yes
20130411164255,3.128247261047364,0.0175223350524902,yes
20130414001054,6.832668304443359,0.0248045921325683,yes
20130414060429,4.9160802364349365,0.0200400352478027,yes
20130419183045,4.218494176864624,0.0209276676177978,yes
20130420013317,5.86954402923584,0.0272386074066162,yes
20130420112429,4.044928550720215,0.0161812305450439,yes
20130421143407,2.9464681148529053,0.0221750736236572,yes
20130422161337,4.705391645431519,0.0226111412048339,yes
20130424041523,3.692353248596192,0.0182697772979736,yes
20130425013535,3.213740348815918,0.025296926498413,yes
20130426015113,3.626263380050659,0.0160772800445556,yes
20130430014258,3.895801067352295,0.0160889625549316,yes
20130501014158,4.161167860031128,0.0274891853332519,yes
20130502071539,10.823254108428957,0.0242536067962646,yes
20130504031302,3.4023261070251465,0.0214800834655761,yes
20130504044955,3.5536904335021973,0.0170989036560058,yes
